ID,Name,City,State,Wikipedia_URL,Has_Image
"cc8e91aa-34e3-4c92-a22d-7b5415dc8417","Instituto Tomie Ohtake","São Paulo","SP","https://pt.wikipedia.org/wiki/Instituto_Tomie%20Ohtake","true"
"fda3d6d8-d249-4cf7-afaa-848e44488eeb","Museu Lasar Segall","São Paulo","SP","https://pt.wikipedia.org/wiki/Museu_Lasar%20Segall","true"
"aa1264b6-855a-4e12-b7bd-59fd0f793af4","Parque Barragem de Guarapiranga","São Paulo","SP","https://pt.wikipedia.org/wiki/Parque_Guarapiranga","true"
"7ddd10e6-1812-472d-8b30-e3887559f69d","Parque Raposo Tavares","São Paulo","SP","https://pt.wikipedia.org/wiki/Parque_Raposo%20Tavares","true"
"66e082b7-744a-4c93-8fbb-f039d3f34e64","Parque Ibirapuera","São Paulo","SP","https://pt.wikipedia.org/wiki/Parque_Ibirapuera","true"
"7b860efc-de78-4d4b-b770-265d9597d96d","Ginásio de Esportes José Corrêa","Barueri","SP","https://pt.wikipedia.org/wiki/Gin%C3%A1sio_Poliesportivo%20Jos%C3%A9%20Corr%C3%AAa","true"
"48d35d87-3e09-40a5-bfd0-1f312eb52a1d","Templo Kinkaku Ji","Itapecerica Da Serra","SP","https://pt.wikipedia.org/wiki/Kinkaku-ji_do%20Brasil","true"
"16ad48fe-ae77-4ad6-ab5f-f51a9da6f027","Parque Ecológico do Santa Maria","Osasco","SP","https://pt.wikipedia.org/wiki/Santa_Maria%20(Osasco)","true"
"7867949f-e0be-461f-af69-f966e2511104","Biblioteca Padre Alberto Antoniazzi","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Pontif%C3%ADcia_Universidade%20Cat%C3%B3lica%20de%20Minas%20Gerais","true"
"66e384cc-6502-44a5-b3e6-5054189e9500","Estação Ecológica da UFMG","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Universidade_Federal%20de%20Minas%20Gerais","true"
"57c076d7-a7bb-40bd-af33-202ecb0e40eb","Memorial Minas Gerais Vale","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Memorial_Minas%20Gerais%20Vale","true"
"90b029af-0780-4283-ad29-13e33b82977d","Mineirão","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Governador%20Magalh%C3%A3es%20Pinto","true"
"9680fe8f-de50-40be-95ae-eaf74018950d","Museu de Artes e Ofícios","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Museu_de%20Artes%20e%20Of%C3%ADcios","true"
"1bf975d1-b5af-431e-9dd2-3da07af47055","Parque Ecológico Primeiro de Maio","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Parque_do%20Primeiro%20de%20Maio","true"
"1fa8a22b-a28d-4c3c-8945-e0ade242a580","Museu Histórico Abílio Barreto","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Museu_Hist%C3%B3rico%20Ab%C3%ADlio%20Barreto","true"
"19f19073-abb4-4fc1-9448-7ae3916074d0","Parque Municipal Juscelino Kubitschek","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Parque_Juscelino%20Kubitschek","true"
"b8ae95f8-381c-4f0f-8cff-305478b77649","Museu Casa Kubitschek","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Casa_Kubitschek","true"
"024f8e69-f352-47fa-93e4-5331dc5d9dca","Parque Ecológico","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Parque_do%20Primeiro%20de%20Maio","true"
"961d67ae-44ef-41ac-9a48-32b785b24c00","Jardim Botânico de Belo Horizonte","Belo Horizonte","BH","https://pt.wikipedia.org/wiki/Jardim_Zool%C3%B3gico%20de%20Belo%20Horizonte","true"
"e180a3d1-ef0f-4e7d-9611-6eb13b7c8e24","Cachoeira da gruta Camorim","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Camorim","false"
"c3d5cd66-5b9f-48aa-8574-048fef8dd492","Jardim Botânico","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Jardim_Bot%C3%A2nico%20(bairro%20do%20Rio%20de%20Janeiro)","true"
"31eda555-b4df-499f-bcf5-7d7df731ef1b","Píer da Capela - Pedra de Guaratiba","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pedra_de%20Guaratiba","true"
"53a98f2b-a396-4948-8620-74d8e036f055","Ipanema","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Ipanema","true"
"c3cfbeb5-fa14-43d7-82f0-cf304769be5f","Fundação Biblioteca Nacional","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Biblioteca_Nacional%20do%20Brasil","true"
