Attraction_ID,Attraction_Name,OSM_Image_URL,Success,Old_Image_URL,New_Image_URL,Old_Source,New_Source,Error
"50bcf940-a77a-41dc-ae6d-17cf9df7c12c","Igreja Matriz Nossa Senhora da Purificação","https://upload.wikimedia.org/wikipedia/commons/4/44/Igreja_Matriz_Nossa_Senhora_da_Purifica%C3%A7%C3%A3o.jpg","true","https://upload.wikimedia.org/wikipedia/commons/4/44/Igreja_Matriz_Nossa_Senhora_da_Purifica%C3%A7%C3%A3o.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-50bcf940/igreja-matriz-nossa-senhora-da-purificao-igrejamatriznossasenhoradapuri-1757534833294-1.jpg","unknown","osm",""
"2f3697c3-05ae-417a-81d7-454978bb6daa","Santuário do Caraça","https://pt.wikipedia.org/wiki/Ficheiro:Vista_Santuário_do_Caraça_MG.JPG","true","https://pt.wikipedia.org/wiki/Ficheiro:Vista_Santuário_do_Caraça_MG.JPG","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-2f3697c3/santurio-do-caraa-ficheirovistasanturiodocaraamg-1757534896535-1.jpg","unknown","osm",""
"c672f4b6-aaf9-4872-b6ba-0711faf8d76c","Nossa Senhora Aparecida","https://www.google.com.br/url?sa=i&url=https%3A%2F%2Fwww.facebook.com%2Fparoquiaitaipulandia%2F&psig=AOvVaw3Iaqok8rIQ1bU1zAlfWoWg&ust=1698766943069000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPi705OOnoIDFQAAAAAdAAAAABAQ","true","https://www.google.com.br/url?sa=i&url=https%3A%2F%2Fwww.facebook.com%2Fparoquiaitaipulandia%2F&psig=AOvVaw3Iaqok8rIQ1bU1zAlfWoWg&ust=1698766943069000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCPi705OOnoIDFQAAAAAdAAAAABAQ","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-c672f4b6/nossa-senhora-aparecida-urlsaiurlhttps3a2f2fwww.facebo-1757534900268-1.jpg","unknown","osm",""
"42b7025f-f904-48cb-a6c9-ac715ae7b6f9","Mirante do Roncador","https://upload.wikimedia.org/wikipedia/commons/3/3c/Mirante_do_Roncador%2C_Rio_de_Janeiro.jpg","true","https://upload.wikimedia.org/wikipedia/commons/3/3c/Mirante_do_Roncador%2C_Rio_de_Janeiro.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-42b7025f/mirante-do-roncador-mirantedoroncador2criodejaneir-1757534904659-1.jpg","unknown","osm",""
"34364c83-23e3-4729-bcce-8ef350398d65","Maior Cajueiro do Mundo","https://www.wikidata.org/wiki/Q911662#/media/File:Maior_cajueiro_do_mundo_3.jpg","true","https://www.wikidata.org/wiki/Q911662#/media/File:Maior_cajueiro_do_mundo_3.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-34364c83/maior-cajueiro-do-mundo-filemaiorcajueirodomundo3.jpg-1757534912471-1.jpg","unknown","osm",""
"d4f3e1cf-9831-41c2-b003-d216c1d069a2","Igreja Matriz de Santo Antônio","https://www.google.com/search?sca_esv=561082500&q=igreja+da+villa+ara%C3%A7ua%C3%AD&tbm=isch&source=lnms&sa=X&ved=2ahUKEwjw-r6sy4KBAxXGFrkGHdjfBlYQ0pQJegQIDRAB&biw=1600&bih=735&dpr=1#imgrc=o6A6A8g3DThdrM","true","https://www.google.com/search?sca_esv=561082500&q=igreja+da+villa+ara%C3%A7ua%C3%AD&tbm=isch&source=lnms&sa=X&ved=2ahUKEwjw-r6sy4KBAxXGFrkGHdjfBlYQ0pQJegQIDRAB&biw=1600&bih=735&dpr=1#imgrc=o6A6A8g3DThdrM","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-d4f3e1cf/igreja-matriz-de-santo-antnio-searchscaesv561082500qigrejada-1757534916135-1.jpg","unknown","osm",""
"e7361f2d-f6f6-419b-8ac9-9a626fe88682","Centro Cultural do Surf","http://baixorecreio.com/wp-content/uploads/2014/03/centro.jpg","false","http://baixorecreio.com/wp-content/uploads/2014/03/centro.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"Failed to download image: 404 Not Found"}"
"4454254b-1af8-4e2e-b14b-2d2496357e9a","Obelisco Militar de Brasília","https://commons.wikimedia.org/wiki/File:Army_Headquarters_Brasilia.jpg","true","https://commons.wikimedia.org/wiki/File:Army_Headquarters_Brasilia.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-4454254b/obelisco-militar-de-braslia-filearmyheadquartersbrasilia.j-1757534929216-1.jpg","wikimedia_commons","osm",""
"9e154c39-4575-42f6-97d8-09d7d95bba21","Jacks's","http://backend-mapabem.rhcloud.com/static/media/None/c7ed852ff92b4ba998864645c132eafe.JPG","false","http://backend-mapabem.rhcloud.com/static/media/None/c7ed852ff92b4ba998864645c132eafe.JPG","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/c7ed852ff92b4ba998864645c132eafe.JPG): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"5e1f728e-c302-48bc-a496-b6919493bbeb","Levi Casado Crew","http://backend-mapabem.rhcloud.com/static/media/None/7de047cf3f3d451684f927bc2ba77476.JPG","false","http://backend-mapabem.rhcloud.com/static/media/None/7de047cf3f3d451684f927bc2ba77476.JPG","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/7de047cf3f3d451684f927bc2ba77476.JPG): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"8387cea0-bc25-4fdf-add1-4ca38f9b5da4","Bombs","http://backend-mapabem.rhcloud.com/static/media/None/efa2638e2c07483187a8344014a8cfc4.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/efa2638e2c07483187a8344014a8cfc4.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/efa2638e2c07483187a8344014a8cfc4.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"5412c093-705b-4b78-b525-546a977a2de9","V15","http://backend-mapabem.rhcloud.com/static/media/None/b1bb4ed01fd24282ad11f3a7a79d8ac1.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/b1bb4ed01fd24282ad11f3a7a79d8ac1.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/b1bb4ed01fd24282ad11f3a7a79d8ac1.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"c3fb9dba-0735-457e-9521-f89a8d99096e","G.R.E.S Pega no Samba","http://backend-mapabem.rhcloud.com/static/media/None/1fb714a8cb304aadbb84d3d9938bf918.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/1fb714a8cb304aadbb84d3d9938bf918.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/1fb714a8cb304aadbb84d3d9938bf918.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"46b8b9b5-dc67-4ebb-a18d-1df430811666","Obra Coletiva Jaburu","http://backend-mapabem.rhcloud.com/static/media/None/24b867f2a1484fcb9595f6ad6e3a1e5d.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/24b867f2a1484fcb9595f6ad6e3a1e5d.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/24b867f2a1484fcb9595f6ad6e3a1e5d.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"beab32e3-06f2-458e-8749-495694ac4cde","Pracinha das Casinhas","http://backend-mapabem.rhcloud.com/static/media/None/a76b6be680594726b32796446c7f70a7.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/a76b6be680594726b32796446c7f70a7.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/a76b6be680594726b32796446c7f70a7.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"71019459-39c7-44cc-bcdb-f717665cb876","Mirante do Jaburu","http://backend-mapabem.rhcloud.com/static/media/None/19b53482172a411abd7f14a5e2aa0a0f.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/19b53482172a411abd7f14a5e2aa0a0f.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/19b53482172a411abd7f14a5e2aa0a0f.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"f66b8189-2353-42d4-8cd8-a71aa4c6a5e6","Oásis - Espaço de Lazer","http://backend-mapabem.rhcloud.com/static/media/None/e6e333709a5246358e7f6b386a3689e4.jpg","false","http://backend-mapabem.rhcloud.com/static/media/None/e6e333709a5246358e7f6b386a3689e4.jpg","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/e6e333709a5246358e7f6b386a3689e4.jpg): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"769743f4-3a8b-484d-89fc-49e434a7be28","Chafariz de Três Andares","https://ibb.co/rsnqrgb","true","https://ibb.co/rsnqrgb","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-769743f4/chafariz-de-trs-andares-rsnqrgb-1757534954421-1.jpg","unknown","osm",""
"2e7c85d6-f4c0-4ef3-9ebf-18816db4878b","arte de rua","http://backend-mapabem.rhcloud.com/static/media/None/a325966db28e46bc8b44cadbf6f7b11c.JPG","false","http://backend-mapabem.rhcloud.com/static/media/None/a325966db28e46bc8b44cadbf6f7b11c.JPG","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://backend-mapabem.rhcloud.com/static/media/None/a325966db28e46bc8b44cadbf6f7b11c.JPG): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"14aa6228-afe9-4427-b533-ae96e8b7d780","Grafite da Neoenergia","https://www.flickr.com/photos/139355051@N08/39972481392","true","https://www.flickr.com/photos/139355051@N08/39972481392","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-14aa6228/grafite-da-neoenergia-39972481392-1757534959951-1.jpg","unknown","osm",""
"756d7beb-45e8-47e4-9dd1-99bb0f857c09","Monumento Rotary Club Internacional","https://www.flickr.com/photos/139355051@N08/24585512947/in/dateposted-public/","false","https://www.flickr.com/photos/139355051@N08/24585512947/in/dateposted-public/","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"Failed to download image: 500 Internal Server Error"}"
"4f53e06b-4bcb-43b5-aff9-994623b88033","Cruz do Jubileu","https://www.flickr.com/photos/139355051@N08/27674186329/in/dateposted-public/","true","https://www.flickr.com/photos/139355051@N08/27674186329/in/dateposted-public/","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-4f53e06b/cruz-do-jubileu-osm-image-1757534966892-1.jpg","unknown","osm",""
"99615d73-fa27-4e8f-8516-b536bb3f41f2","Marco do Brasil 500 Anos","https://www.google.com/maps/@0,0,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMD_kAWJ28SmO09Hfoy_UX2b8T2hgLgCjCCO0TC!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMD_kAWJ28SmO09Hfoy_UX2b8T2hgLgCjCCO0TC%3Dw462-h260-k-no!7i4160!8i2340?hl=pt-BR","true","https://www.google.com/maps/@0,0,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMD_kAWJ28SmO09Hfoy_UX2b8T2hgLgCjCCO0TC!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMD_kAWJ28SmO09Hfoy_UX2b8T2hgLgCjCCO0TC%3Dw462-h260-k-no!7i4160!8i2340?hl=pt-BR","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-99615d73/marco-do-brasil-500-anos-data3m81e23m61saf1qipmdkawj28s-1757534970786-1.jpg","unknown","osm",""
"352056cf-94c9-44b6-8a7b-3cf1b33fec99","Bomba de Gasolina","https://www.flickr.com/photos/139355051@N08/25206045257/","true","https://www.flickr.com/photos/139355051@N08/25206045257/","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-352056cf/bomba-de-gasolina-osm-image-1757534975559-1.jpg","unknown","osm",""
"deb3da62-5b83-4030-b57d-aaf2eeed8f7d","Anita Garibaldi","http://www.cidadedoslagos.com.br/historia.html","false","http://www.cidadedoslagos.com.br/historia.html","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://www.cidadedoslagos.com.br/historia.html): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"f27773cf-9c20-42a2-9d34-b0d9b17e018c","Memorial Tio Beija","http://www.cidadedoslagos.com.br/images/p015_1_01.png","false","http://www.cidadedoslagos.com.br/images/p015_1_01.png","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"error sending request for url (http://www.cidadedoslagos.com.br/images/p015_1_01.png): client error (Connect): dns error: failed to lookup address information: Name or service not known: failed to lookup address information: Name or service not known"}"
"cf01cd07-d85e-4353-a592-77e509fcfcd2","Mural Feira da Troca","https://www.flickr.com/photos/139355051@N08/39067206065","true","https://www.flickr.com/photos/139355051@N08/39067206065","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-cf01cd07/mural-feira-da-troca-39067206065-1757534983481-1.jpg","unknown","osm",""
"9d40b467-3504-41d3-9215-9926738c31c1","Escultura Violonista","https://www.flickr.com/photos/139355051@N08/39068032295/","true","https://www.flickr.com/photos/139355051@N08/39068032295/","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-9d40b467/escultura-violonista-osm-image-1757534987676-1.jpg","unknown","osm",""
"97135857-b06b-43c9-a97b-9e58aac4a740","Museu Do Rádio","https://www.flickr.com/photos/139355051@N08/26149681858/","true","https://www.flickr.com/photos/139355051@N08/26149681858/","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-97135857/museu-do-rdio-osm-image-1757534991741-1.jpg","unknown","osm",""
"cb349a8b-fea9-475e-b017-2a3ef6baa084","Escultura do Rádio","https://www.flickr.com/photos/139355051@N08/28244020879","true","https://www.flickr.com/photos/139355051@N08/28244020879","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-cb349a8b/escultura-do-rdio-28244020879-1757534996116-1.jpg","unknown","osm",""
"b8dd5469-cd66-45dc-8e16-0edb2cb2595e","Mural Global UNESCO (Brasil)","https://www.flickr.com/photos/139355051@N08/39182652545","true","https://www.flickr.com/photos/139355051@N08/39182652545","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-b8dd5469/mural-global-unesco-brasil-39182652545-1757535000036-1.jpg","unknown","osm",""
"ee0d20c8-01b6-4346-8ec2-e147e99c65cc","Pelourinho de Alcântara","https://upload.wikimedia.org/wikipedia/commons/1/18/Alc%C3%A2ntara_-_01.jpg","true","https://upload.wikimedia.org/wikipedia/commons/1/18/Alc%C3%A2ntara_-_01.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-ee0d20c8/pelourinho-de-alcntara-alcc3a2ntara-01.jpg-1757535003881-1.jpg","unknown","osm",""
"7aae1469-7e66-49e0-a3f1-4a817c0d8600","Projeto Albatroz - Cabo Frio","https://projetoalbatroz.org.br/upload/paginainfo/2024/9/3161/big/5-dicas-de-atividades-3-.jpg","true","https://projetoalbatroz.org.br/upload/paginainfo/2024/9/3161/big/5-dicas-de-atividades-3-.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-7aae1469/projeto-albatroz-cabo-frio-5-dicas-de-atividades-3-.jpg-1757535008852-1.jpg","unknown","osm",""
"3491d6c1-9520-4722-bca5-1b4915d8eb42","Biblioteca Ábia Ferreira Francisco","File:At Paranapiacaba 2018 111.jpg","false","","","unknown","","Edge function error: 500 Internal Server Error - {"error":"Failed to extract OSM image","details":"NetworkError when attempting to fetch resource"}"
"cea50760-23e1-4089-80cb-ad489e6ea35b","Estátua Roberto Marinho","http://s.glbimg.com/og/rg/f/original/2010/02/12/roberto_606.jpg","true","http://s.glbimg.com/og/rg/f/original/2010/02/12/roberto_606.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-cea50760/esttua-roberto-marinho-roberto606.jpg-1757535015091-1.jpg","unknown","osm",""
"bcceb6d4-1cd6-48da-9992-6cbca7be8d03","Renato Russo","https://i.pinimg.com/originals/d8/bf/a9/d8bfa95115a5fc887dcb0241a35414da.jpg","true","https://i.pinimg.com/originals/d8/bf/a9/d8bfa95115a5fc887dcb0241a35414da.jpg","https://tysnkzmljlmmqpbotkxv.supabase.co/storage/v1/object/public/travel-app-images/osm-bcceb6d4/renato-russo-d8bfa95115a5fc887dcb0241a35414-1757535018950-1.jpg","unknown","osm",""
